Unnamed: 0,CD8-Cell-Mean,CD88-Cell-Mean,CD4-Cell-Mean,SIRPa-Cell-Mean,CD56-Cell-Mean,HLA-DR-Cell-Mean,CD11c-Cell-Mean,PD-1-Cell-Mean,CD3-Cell-Mean,CD45-Cell-Mean,CD10-Cell-Mean,CD31-Cell-Mean,CAIX-Cell-Mean,CD20-Cell-Mean,IRF8-Cell-Mean,CD68-Cell-Mean,Cluster.id,Sample.ID,Tumour.NonTumour,ROI,X,Y,Tumour.Grade
52655,0,559.2954,0,0,98.9601,421.0925,3.7496,16.354,14.2649,287.837,7.4856,19804.2324,3279.6748,0,1617.6256,831.5475,IRF8+HLA-DR+,AU87987,Stroma,Position 62,516.97,75.7,3
52656,0,20.4737,17.6287,13.3112,122.155,155.23,6.6663,10.755,0,0,0,4194.9951,6369.166,0,1514.05,171.0663,CAIX+ Tumour cells,AU87987,Stroma,Position 62,503.75,76.58,3
52660,18961.5801,40.2612,13.2382,0,15376.5088,266.3925,1.9769,0,7800.2466,7777.7256,0.7254,25263.6992,1676.4277,0,2340.022,332.3596,DN T cells,AU87987,Stroma,Position 62,573.63,80.64,3
52661,0,237.4899,14.096,31.4414,318.5081,467.4737,0.5667,0,267.6475,1619.1536,1.0828,15764.7998,4415.9614,0,1495.2566,1216.4506,IRF8+HLA-DR+,AU87987,Stroma,Position 62,437.9,81.27,3
52662,0,93.9032,0,0,2.2101,44.7076,12.6225,0,52.8325,17.1346,15.001,0,4579.6484,0,795.4327,19.1045,CAIX+ Tumour cells,AU87987,Stroma,Position 62,415.43,81.14,3
52663,0,432.156,0,0,0.6418,6343.3174,0,0,14.5181,1194.0171,0,23.2599,214.7797,0,2329.3567,406.106,IRF8+HLA-DR+,AU87987,Stroma,Position 62,325.63,84.8,3
52665,0,761.4271,0,0,1.4971,0,3.9196,0,28.4179,277.3398,4.1401,5062.5269,498.9391,0,7065.3501,368.1791,IRF8+HLA-DR+,AU87987,Stroma,Position 62,664.54,89.11,3
52668,36.8901,89.5593,0,0,24.2811,294.0058,1.1576,0,1.4582,221.3969,28.1946,17908.7266,6964.9214,0,963.0087,496.8045,Endo,AU87987,Stroma,Position 62,446.13,93.63,3
52670,668.4472,0,0,0,3.9591,45.2792,0,0,70.2826,27.5392,0,22915.2559,18.9069,0,83.4949,0,Endo,AU87987,Stroma,Position 62,344.38,94.96,3
52674,0,7.1001,0,0,13.0608,281.1036,0,0,12.549,0,1.6565,27432.5625,4251.5566,0,908.5831,430.6945,Endo,AU87987,Stroma,Position 62,406.03,101.55,3
52675,0,808.7319,385.6165,122.989,141.2849,881.6786,0,18.2622,990.0701,2571.4309,2.3682,2049.8511,3136.6516,0,918.0555,769.6421,IRF8+HLA-DR+,AU87987,Stroma,Position 62,599.22,100.75,3
52678,0,3.9615,0,0,0.8116,0.773,0,0,71.7345,22.8176,0,21047.5059,2015.1099,0,368.1185,0,Endo,AU87987,Stroma,Position 62,381.96,103.6,3
52679,0,74.3691,0,0,3.3919,345.7101,0,0,1.5101,2328.4778,0,30519.1875,1125.3369,0,2262.1987,0,Endo,AU87987,Stroma,Position 62,365.52,103.38,3
52680,8509.2988,2.1841,0,0,3.1701,27.332,0,0,2901.4456,3090.1548,0,7039.6538,421.0126,0,34.6834,0,CD8 T cells,AU87987,Stroma,Position 62,341.95,104.33,3
52681,0,2365.0183,28.5109,110.5939,27.8428,2.869,8.0192,0.0367,34.4996,184.6751,2.8882,0.338,361.0873,0,12523.501,401.6882,IRF8+HLA-DR+,AU87987,Stroma,Position 62,658.32,104.23,3
52682,0,2659.866,301.5092,307.8693,0,545.9559,3.8196,0,9.0914,455.0473,3.2943,780.0994,927.7121,0,11323.8613,3381.5757,IRF8+HLA-DR+,AU87987,Stroma,Position 62,529.54,104,3
52685,0,1637.7524,597.0995,2901.7236,146.1297,8914.8496,5.8743,855.535,7575.5332,3864.4316,11.0327,4054.1736,1617.6273,0,8348.085,7702.7061,IRF8+HLA-DR+,AU87987,Stroma,Position 62,571.34,108.35,3
52686,4578.5288,4.8834,6.407,0,24.3831,202.9768,34.0184,0,1083.3231,300.1172,27.9182,6440.2188,1964.272,0,1193.7014,293.619,CD8 T cells,AU87987,Stroma,Position 62,463.06,107.77,3
52687,0,3554.2551,203.0933,180.579,24.2952,1646.0667,4.7352,101.3791,0,796.0038,4.461,27725.9453,3560.8152,0,2693.9009,62.739,Endo,AU87987,Stroma,Position 62,496.02,107.89,3
52688,0,3282.8625,141.4678,0,5.1441,3452.9578,8.2217,97.4501,2.2461,859.0133,2.6164,8803.625,879.6297,0,2315.8359,532.2018,IRF8+HLA-DR+,AU87987,Stroma,Position 62,502.11,107.6,3
52689,0,2.9348,0,0,5.1091,83.4413,0,0,0,4.1023,0,0,2226.6609,0,7166.8916,0,IRF8+HLA-DR+,AU87987,Stroma,Position 62,327.48,110.54,3
52691,0,2.0817,4.4661,0,56.6951,5.9241,2.0046,0,54.985,0,1.8412,15055.7881,1826.3176,0,1732.9067,83.3659,Endo,AU87987,Stroma,Position 62,527.86,113.29,3
52692,0,357.7581,56.9906,0,178.1516,745.4996,0,0.7879,0,40.8955,0,17915.9043,5171.0889,0,1907.2623,461.8327,Endo,AU87987,Stroma,Position 62,504.18,114.68,3
52696,0,92.4459,1.3403,0,7.0472,166.0959,0.1673,3.5928,7.7748,52.9865,0,14323.0811,2791.9119,0,453.0774,1097.7025,IRF8+HLA-DR+,AU87987,Stroma,Position 62,402.04,116.99,3
52697,0,121.1513,0,0,10.2044,16.1578,0,6.8087,3.1333,1.0188,0,25547.6641,302.7236,0,194.3516,0,Endo,AU87987,Stroma,Position 62,415.84,121.23,3
52698,0,926.7161,34.3204,0,12.7024,1479.3911,0,5.8312,0,45.8084,2.0901,463.309,1569.7161,0,2909.5166,7.5485,IRF8+HLA-DR+,AU87987,Stroma,Position 62,476.89,124.04,3
52700,0,127.4849,225.2463,492.5863,61.975,656.2572,3.3489,148.4875,1782.8179,1166.134,13.8056,3860.1128,3215.3245,0,1105.7844,2333.2437,IRF8+HLA-DR+,AU87987,Stroma,Position 62,496.34,128.81,3
52701,0,74.8785,40.5105,0,7.9406,214.4831,12.1288,25.4411,30.5589,2.6393,3.842,6097.272,1047.6548,0,462.5717,705.5534,IRF8+HLA-DR+,AU87987,Stroma,Position 62,516.87,129.5,3
52702,0,0,0,0,4.2089,24.3275,0,6.2274,19.3937,1.9399,0,20717.3223,1543.9071,0,148.096,7.0262,Endo,AU87987,Stroma,Position 62,420.3,130.33,3
52703,0,441.8477,420.7305,0,9.5742,12673.0605,12.9352,791.0273,45.8531,2687.9055,3.7336,10513.0781,3891.4993,0,7392.3545,54.4305,IRF8+HLA-DR+,AU87987,Stroma,Position 62,476.95,132.72,3
52705,0,1034.1251,744.4022,2.6116,12.5181,2494.563,0.0744,2246.2646,230.4687,4694.8789,0.7571,1309.6655,4598.3003,0,4351.4873,646.9993,IRF8+HLA-DR+,AU87987,Stroma,Position 62,486.12,138.58,3
52707,0,590.0281,87.7894,0,37.952,2758.1804,21.4765,245.6882,81.879,88.0928,11.5318,14881.8115,1268.9009,0,947.5756,2861.3398,IRF8+HLA-DR+,AU87987,Stroma,Position 62,521.57,139.51,3
52709,0,30.5631,0,0,0,2374.5515,0.4228,0,18.4402,848.3663,0,3.8862,4578.835,0,536.4045,61.1669,IRF8+HLA-DR+,AU87987,Stroma,Position 62,607.69,140.87,3
52710,0,194.3231,0,0,127.2467,1787.5162,0,0.1282,37.5519,2860.8296,1.6526,554.4611,456.5438,0,1270.1055,2802.9756,IRF8+HLA-DR+,AU87987,Stroma,Position 62,594.93,141.9,3
52711,15194.2373,0.1396,0,0,11.2305,1.7229,0.6372,0,3218.6157,5200.2905,0,247.7022,894.9296,0,45.104,0,CD8 T cells,AU87987,Stroma,Position 62,350.06,143.26,3
52712,0,0.4932,0,0,0.8058,0,0,0,0,0,0,16380.0322,1424.152,0,83.3015,0,Endo,AU87987,Stroma,Position 62,368.74,146.27,3
52714,0,129.6674,4.0194,0,6.8337,1556.2311,0,0,70,45.635,0,1.121,556.1965,0,2961.7322,2.9114,IRF8+HLA-DR+,AU87987,Stroma,Position 62,486.54,147.26,3
52715,0,880.2006,58.0879,60.1662,4.6552,2692.4985,0,0,14.75,697.8324,0.0714,38.4547,681.0563,0,7367.3198,255.1017,IRF8+HLA-DR+,AU87987,Stroma,Position 62,479.92,146.96,3
52717,0,2232.5276,308.2877,76.9947,2.0689,3382.0447,15.7578,20.9432,7.6056,977.6752,4.131,364.863,1512.2195,0,13381.7354,1697.7548,IRF8+HLA-DR+,AU87987,Stroma,Position 62,616.13,148.17,3
52718,0,3418.5615,58.2109,0.7543,2.0818,535.6183,0,0,0.1866,2017.7487,0.5375,8621.3564,5209.1499,0,2293.6694,643.3719,IRF8+HLA-DR+,AU87987,Stroma,Position 62,385.08,148.84,3
52720,0,593.2841,13911.9014,29.7996,4.9935,8843.3662,1.0011,18917.8594,73.8501,5735.4053,0,393.3476,2404.1902,0,8130.6504,4182.2505,IRF8+HLA-DR+,AU87987,Stroma,Position 62,503.98,150.28,3
52722,0,906.3284,50.2286,85.4283,0,873.5556,1.1629,13.7386,11.2922,761.0168,0,4620.1821,1053.8204,0,7350.8262,1320.6119,IRF8+HLA-DR+,AU87987,Stroma,Position 62,643.3,155.36,3
52723,22798.7012,1.2905,0,0,0,19.5432,0,0,1740.1375,989.0876,39.7605,18369.3555,5287.5698,0,817.6397,78.6851,CD8 T cells,AU87987,Stroma,Position 62,586.16,156.15,3
52725,13511.5166,182.3833,3.129,0,4.6652,291.2231,59.4421,0,4937.4258,7197.0381,0,26275.3105,1770.556,0,205.9188,0,CD8 T cells,AU87987,Stroma,Position 62,399.88,159.32,3
52726,0,23.3148,0,0,4.0713,81.463,1.0185,0,20.4685,0,0,49.0704,6789.7222,0,603.5009,33.5102,CAIX+ Tumour cells,AU87987,Stroma,Position 62,601.74,160,3
52728,0,80.5629,0,0,29.6494,178.3733,0,0,63.5894,0.4371,0,42.8067,7681.4565,0,582.1257,234.5667,CAIX+ Tumour cells,AU87987,Stroma,Position 62,622.18,165.72,3
52730,838.7728,549.0384,46.4356,3617.6692,174.1955,2227.1782,36.1985,0,15605.2432,12131.9248,0.9816,1182.4791,991.3083,0,3761.5168,1451.0841,DN T cells,AU87987,Stroma,Position 62,492.94,168.5,3
52731,0,177.1739,0,0,0,2180.5576,0,0,0,392.0756,0,2275.915,3351.6787,0,1913.8033,0,IRF8+HLA-DR+,AU87987,Stroma,Position 62,394.24,171.75,3
52732,590.4358,455.4679,0,0,0,4382.4595,0,0,37.6247,572.537,0,155.1531,17.1741,0,383.9876,0,IRF8+HLA-DR+,AU87987,Stroma,Position 62,400.87,172.44,3
52733,642.9178,19.9833,0,101.1936,4.3816,499.837,0.9666,0,2190.8245,542.4749,0,19822.8008,2231.0154,0,747.7034,5.4136,DN T cells,AU87987,Stroma,Position 62,489.02,177.6,3
52734,0,104.6105,0,0,3.4958,71.4131,0,0,0,1.0734,0,0.457,123.6186,0,7447.7153,1147.0789,IRF8+HLA-DR+,AU87987,Stroma,Position 62,340.54,177.42,3
52735,0,392.9414,4.0648,0,6.4367,3571.239,0,0,0,5.3055,0,8333.4248,3474.7742,0,292.1773,130.1891,IRF8+HLA-DR+,AU87987,Stroma,Position 62,442.1,177.25,3
52736,0,14.8419,57.8173,8749.7285,274.744,147.2328,579.8267,5.0711,25932.6035,25107.9102,0,1187.528,3903.2554,0,823.9355,260.3626,DN T cells,AU87987,Stroma,Position 62,519.17,177.6,3
52737,0.6498,13.9212,0,0,1.9153,55.8467,0,0,53.105,4.2613,0,36999.9844,2915.1045,0,77.651,0,Endo,AU87987,Stroma,Position 62,386.83,179.11,3
52739,0,28.7167,0,11314.3955,28.0896,17.876,25.4472,0,11373.4863,17777.9688,4.2542,1246.8514,1585.3009,0,455.049,0,DN T cells,AU87987,Stroma,Position 62,524.52,185.72,3
52742,0,0,0,0,0.9847,0.6065,0,0,54.3543,0,0,8054.8281,478.8092,0,6569.8247,59.6593,IRF8+HLA-DR+,AU87987,Stroma,Position 62,529.76,191.72,3
52745,16.6075,1193.6484,412.4985,2.9518,10.8933,5708.7607,12.0614,949.0695,45.5322,2365.0686,13.3984,8419.5684,1274.4736,0,5032.8828,7296.6162,IRF8+HLA-DR+,AU87987,Stroma,Position 62,578.04,194.71,3
52747,0,47.0549,2.0118,0,0.3111,329.7592,0,18.026,20.2125,552.4651,0,11370.0166,782.363,0,218.2344,216.4262,IRF8+HLA-DR+,AU87987,Stroma,Position 62,594.39,193.85,3
52748,0,0.7494,0,0,4.5603,137.8227,0,59.7817,0,31.1277,0.0536,16898.707,2375.9929,0,258.8038,2.7502,Endo,AU87987,Stroma,Position 62,424.33,196.27,3
52750,0,0.8897,0,0,2.2765,35.18,0,43.7351,1.7242,0,0.2961,50154.832,2042.7504,0,206.447,74.9986,Endo,AU87987,Stroma,Position 62,414.41,197.63,3
52751,0,114.8148,23.2825,1.9719,0,2823.395,0,14.1594,44.5387,32.7368,0,0.3365,5399.5127,0,5267.2183,3535.2715,IRF8+HLA-DR+,AU87987,Stroma,Position 62,564.99,198.32,3
52752,0,387.7307,0,0,127.9265,845.7606,0,4.4411,0,600.028,0,35709.1211,3032.397,0,4228.6777,1.0377,Endo,AU87987,Stroma,Position 62,400.75,198.68,3
52754,0,0,0,0,1.518,5.3524,0,0,0,0,0,19342.8164,4583.0371,0,25.1144,0,Endo,AU87987,Stroma,Position 62,467.82,204.35,3
52757,0,123.9131,15.8987,6.9694,161.5297,1.3508,0,3.0725,0,0,1.0857,2306.9988,910.7986,0,295.5247,392.8368,IRF8+HLA-DR+,AU87987,Stroma,Position 62,665.04,205.47,3
52758,0,0,0,0,0.8988,17.6142,0.31,0,0,45.823,0,0,3286.2383,0,30.1116,0,CAIX+ Tumour cells,AU87987,Stroma,Position 62,446.96,208.6,3
52759,0,82.1209,3.0134,0,0,7361.8267,0,88.2245,0,112.2008,0,9711.9629,807.6846,0,5167.3628,645.736,IRF8+HLA-DR+,AU87987,Stroma,Position 62,490.54,209.34,3
52761,0,0,0,0,3.0117,2.0545,0,0,1384.729,473.3698,0,240.6852,289.4453,0,31.9873,0,DN T cells,AU87987,Stroma,Position 62,367.33,209.24,3
52762,0,0,0,0,1.1549,5.7979,0,0,0,0,0,19750.4434,2727.9077,0,91.5162,0,Endo,AU87987,Stroma,Position 62,433.36,211.03,3
52763,0,0,0,3.273,5.5865,0,0,0,2391.5593,802.72,0,0,3.6248,0,7.8349,0,DN T cells,AU87987,Stroma,Position 62,357.47,214.69,3
52766,0,0,0,4091.2009,27.8028,5.8129,0,0,8538.8613,9350.3975,0.3657,14.8891,917.3675,0,348.3699,0,DN T cells,AU87987,Stroma,Position 62,511.89,222.51,3
52768,0,505.5896,39.9576,0,1.711,2040.1292,0,16.5318,7.3507,0,1.4027,4373.0176,6280.208,0,2268.8149,3103.3872,IRF8+HLA-DR+,AU87987,Stroma,Position 62,610.34,224.48,3
52771,0,0,0,0,0,68.0011,0,0,10755.1836,4980.6611,0,0,52.937,0,16.5771,2.3051,DN T cells,AU87987,Stroma,Position 62,493.61,227.93,3
52772,0,156.8456,0,12.361,26.8855,5942.2041,0.0012,14.0472,4.1726,470.6354,0,13.9788,473.8879,0,14455.0068,1451.7614,IRF8+HLA-DR+,AU87987,Stroma,Position 62,627.43,228.02,3
52773,0,17.9807,0,1556.2448,7.3426,579.1883,0.2196,7.6427,6630.5308,9410.6855,0,4.836,1283.307,0,2203.5933,2239.7061,DN T cells,AU87987,Stroma,Position 62,539.42,229.08,3
52774,0,0,557.0477,14.9886,4.6413,267.3768,0,3548.2708,5063.4487,3367.2275,0,0.7187,229.0219,0,491.2364,0,DN T cells,AU87987,Stroma,Position 62,395.04,233.97,3
52776,0,312.5923,40.3166,0,0,416.0175,0,6.4591,0,1.6577,0,17061.3867,2374.7256,0,24.1005,4857.0889,IRF8+HLA-DR+,AU87987,Stroma,Position 62,644.73,237.95,3
52777,0,0,0,508.8352,0,2.3305,0,0,5410.6255,12304.7695,0,0,432.2374,0,2,0,DN T cells,AU87987,Stroma,Position 62,458.3,238.56,3
52778,0,0,0,2142.1218,3.0723,1.2578,0.3918,0,7871.0288,8714.1182,0,0,46.8415,0,215.1894,0,DN T cells,AU87987,Stroma,Position 62,517.99,241.48,3
52781,0,0,0,0,0,76.0727,0,0,0,0,0,17794.6445,1102.4768,0,37.8064,0,Endo,AU87987,Stroma,Position 62,627.09,250.82,3
52783,0,0,0,0,0,518.4841,0,0,0,0,0,1022.9,2673.1816,0,3412.6975,2234.3391,IRF8+HLA-DR+,AU87987,Stroma,Position 62,569.87,255.69,3
52785,0,0,0,36.9128,0.2064,3.0616,0,0,2839.5356,3039.5637,0,0,13.0249,0,77.2636,0,DN T cells,AU87987,Stroma,Position 62,494.63,260.4,3
52787,0,3.5124,1.6675,0,1852.5558,68.8947,0,0,3341.9739,6598.0396,0,1823.1831,1042.4423,0,36.4384,15.8596,DN T cells,AU87987,Stroma,Position 62,627.49,265.96,3
52790,0,0,0,0,0,5.3136,0,0,0,0,0,29028.293,3361.2629,0,45.5586,0,Endo,AU87987,Stroma,Position 62,568.94,288.3,3
52793,0,0,0,0,14.3326,6.7351,0,0,17276.6699,3088.0027,0.4936,16.3413,2192.8293,0,125.0508,0,DN T cells,AU87987,Stroma,Position 62,326.14,298.59,3
52794,0,0,0,0,9.4312,426.7046,0,0,1415.011,0.4018,0,30228.3574,6688.354,0,560.9578,120.4587,Endo,AU87987,Stroma,Position 62,317.99,304.83,3
52795,0.7229,2.698,0,0,7.3033,319.6967,0,0,1.0128,0.1916,0,173.0179,232.2209,0,7890.7534,0,IRF8+HLA-DR+,AU87987,Stroma,Position 62,344.88,304.28,3
52796,0,0,0,0,0,135.484,0,0,0,0,0,14046.4277,1383.25,0,94.2086,415.2954,IRF8+HLA-DR+,AU87987,Stroma,Position 62,588.72,305.75,3
52798,11483.4824,0,0,0,0,5.4946,0,0,1554.3005,2325.7627,0,2.3432,1016.166,0,21.107,0,CD8 T cells,AU87987,Stroma,Position 62,554.37,312.61,3
52799,15266.6611,0,0,0,19.7069,2.5017,0,0,3615.1824,4162.4409,0,1872.6951,2654.8657,0,138.6174,0,CD8 T cells,AU87987,Stroma,Position 62,361.19,315.99,3
52800,12947.501,12.8764,0,0,7.5568,223.6172,0,0,4086.0454,3714.0994,0,26125.6484,2542.9048,0,180.6726,1356.593,CD8 T cells,AU87987,Stroma,Position 62,338.53,317.46,3
52801,17.7564,0,0,0,0,6.8935,0,0,0,0,0,14061.4326,1102.4954,13.5904,285.0694,0,Endo,AU87987,Stroma,Position 62,632.69,317.25,3
52802,26622.7832,0,0,0,0,0.0149,0,0,4559.3291,4912.2656,0,7392.3262,1633.4843,0,10.4614,0,CD8 T cells,AU87987,Stroma,Position 62,618.89,317.58,3
52804,3505.4971,0,0,0,0,0.0193,0,0,12.6994,0,3.3295,22353.3867,1165.0579,280.5934,36.9518,0,CD8 T cells,AU87987,Stroma,Position 62,625.47,322.3,3
52806,0,0,0,57.3824,84.539,1.7471,0,0,7963.2686,5646.103,0,1086.9559,511.7993,0,51.7668,18.8244,DN T cells,AU87987,Stroma,Position 62,378.97,324.06,3
52809,9.4848,97.1614,0,0,4.5738,445.5354,0,0,12.1556,0.8759,0.008,4871.0693,981.7922,0,3736.3665,0,IRF8+HLA-DR+,AU87987,Stroma,Position 62,327.77,327.22,3
52810,7.2186,0,0,0,71.9032,0.184,0,0,281.6296,63.221,0,21856.2012,697.9809,0,226.356,0,Endo,AU87987,Stroma,Position 62,371.4,328.17,3
52812,27.3454,51.521,217.1151,213.5539,0,6640.4507,0,1794.2163,3409.9905,9212.8936,1.2482,5988.8833,2701.1101,0,9853.1309,5500.6401,IRF8+HLA-DR+,AU87987,Stroma,Position 62,538.34,328.09,3
52813,0,0,0,719.059,0,823.4011,0,0,0,556.8577,0.3618,8320.5381,5575.1646,0,216.5616,0,SIRPa+CD31+,AU87987,Stroma,Position 62,507.1,329.13,3
52814,0,0,0,351.1322,0,27.4285,0,0,3277.5466,4652.4092,0,7679.6855,1162.0969,0,71.3696,37.3578,DN T cells,AU87987,Stroma,Position 62,495.48,329.36,3
52817,3093.103,0,0,0,322.9,45.4297,0.9266,149.0734,904.9554,7918.1094,2.418,36211.8359,3015.6946,0,340.8914,0,CD8 T cells,AU87987,Stroma,Position 62,435.56,332.96,3
52819,0,5.478,0,0,17.8653,1642.0868,0.463,0,45.764,32.2095,1.9406,10137.7061,3154.4268,0,700.28,29.2766,IRF8+HLA-DR+,AU87987,Stroma,Position 62,404.7,333.91,3
52821,72.826,187.924,0,0,27.1108,148.0078,0,0,129.3203,27.1861,0,43340.6055,2989.8069,0,446.0518,0,Endo,AU87987,Stroma,Position 62,334.64,334.98,3
52822,12324.2695,1898.7314,170.245,2034.4987,1565.8645,4848.603,1.7192,562.3864,5945.3535,11591.6553,0,10287.7656,4438.9839,0,4540.709,646.1299,CD8 T cells,AU87987,Stroma,Position 62,547.66,335.48,3
52823,0,8.9919,0,0,0,645.462,0,0,0,6.5767,0,1.2626,236.9898,0,11125.0371,3124.6282,IRF8+HLA-DR+,AU87987,Stroma,Position 62,614.86,335.94,3
52824,0,0.3502,0,0,0,990.2312,0,0,0,0,0.2681,7316.5039,178.1564,0,39.2022,1044.212,IRF8+HLA-DR+,AU87987,Stroma,Position 62,625.66,337.17,3
52825,0,0,0,0,0.9371,0,0.3172,0,2.9632,0,0,16616.707,2971.0725,0,162.9952,1.235,Endo,AU87987,Stroma,Position 62,478.78,339.95,3
52826,19.3608,0,0,0,18.9627,40.6585,0,0,11.7374,0.9376,0,34719.3242,2485.7117,0,105.7281,0,Endo,AU87987,Stroma,Position 62,422.19,338.62,3
52827,0,293.008,0,0,1.3472,1000.436,0,0,2.1092,520.1146,0,21584.7656,228.7576,0,326.889,0,IRF8+HLA-DR+,AU87987,Stroma,Position 62,348.51,339.44,3
52828,0,1.0561,0,4546.4346,16.3885,66.8503,1.5751,0,14214.6416,5812.7979,1.4795,9470.6777,3378.5195,0,263.5984,0,DN T cells,AU87987,Stroma,Position 62,375.41,340.52,3
52829,0.3624,112.2917,2.2414,9793.5029,10.1299,3529.9822,0.1395,11.1121,17859.7656,18633.4961,0,0,3192.8088,0,774.9822,3410.4573,DN T cells,AU87987,Stroma,Position 62,393.16,341.69,3
52830,1058.4299,170.0404,0,2019.6165,0,328.104,0,0,10567.2793,8847.5088,0.6638,39735.5664,2030.3655,0,485.2932,72.0946,DN T cells,AU87987,Stroma,Position 62,493.61,342.59,3
52831,781.2527,313.1864,379.6601,7239.064,1.1831,1059.9769,0.0307,523.3887,15487.3975,16586.0801,1.1612,173.5296,1677.5713,0,894.1343,115.3772,DN T cells,AU87987,Stroma,Position 62,458.44,343.19,3
52832,0,0,0,0,0,52.9555,0,0,16.8636,0,1.3875,47461.0664,858.1788,0,48.5268,0,Endo,AU87987,Stroma,Position 62,603.23,344.6,3
52833,23.261,226.2025,12.3022,23.5548,0,512.3698,0,0,93.5221,144.6199,1.0819,30543.4375,6067.749,0,455.9583,508.1285,Endo,AU87987,Stroma,Position 62,516.49,343.61,3
52835,0,638.0973,312.6022,0,0.6854,3924.1069,0,660.3373,3.3481,846.8367,0,24327.2656,1755.1254,0,173.8411,530.5178,IRF8+HLA-DR+,AU87987,Stroma,Position 62,575.32,347.33,3
52836,716.5,92.5,0,8.5443,5.7532,45.1157,6.6546,0,247.6338,20.2667,0,50356.4766,6042.394,0,537.2893,50.1528,Endo,AU87987,Stroma,Position 62,477.72,347.91,3
52838,8726.0859,5513.5747,1343.6528,0.3894,0,13907.4961,92.0415,378.1556,2394.4492,7913.293,0.3521,2117.8987,1953.4056,11.5331,9548.3799,6144.6787,IRF8+HLA-DR+,AU87987,Stroma,Position 62,442.88,349.07,3
52839,0,572.5732,77.0199,119.5533,14.1809,2211.4387,3.325,0,1455.8845,1911.9464,0.8757,29500.5605,3441.749,0,789.8979,1539.2845,IRF8+HLA-DR+,AU87987,Stroma,Position 62,531.42,348.72,3
52841,0,0,0,0,0,8.5594,0,0,0,0,0,25190.0117,463.6126,0,11.5072,0,Endo,AU87987,Stroma,Position 62,619.03,352.17,3
52842,0,547.8151,132.2989,5.2564,4.3347,1009.7557,4.5418,9.9231,721.0877,846.0797,0.361,37730.9531,6241.2798,0,718.2429,663.3677,Endo,AU87987,Stroma,Position 62,488.58,352.33,3
52845,0,1315.0714,26.1436,0,214.8812,5111.0933,0,34.7256,6.791,1319.218,0,17.0293,605.7722,0,9094.8477,1654.209,IRF8+HLA-DR+,AU87987,Stroma,Position 62,394.12,354.96,3
52846,181.4369,355.1497,0,1483.4696,5.6492,2938.7839,0.4902,0,1564.9467,3133.304,0,98.9757,2984.5706,0,11926.04,5321.8213,IRF8+HLA-DR+,AU87987,Stroma,Position 62,460.92,354.57,3
52847,0,224.2145,29.8223,1.8645,1.0592,813.8402,0,24.1239,30.6472,0.0592,2.1032,30412.707,2474.4785,0,497.2917,137.3456,Endo,AU87987,Stroma,Position 62,571.33,355.43,3
52848,1995.077,405.825,243.8604,0,147.4458,1694.6562,5.0896,0,1958.7,3193.2041,2.2104,16636.2559,3035.1208,0,613.3104,2.7229,DN T cells,AU87987,Stroma,Position 62,414.52,355.49,3
52849,0,253.0594,0,0,45.5281,338.6566,2.5045,0,35.6452,41.4931,16.6591,500.6412,5543.7988,0,1652.38,240.1554,CAIX+ Tumour cells,AU87987,Stroma,Position 62,330.74,356.54,3
52851,0,0,0,2978.6934,1.1101,5.1176,0,0,4513.4609,5987.4565,0,0,65.3689,0,68.0122,0,DN T cells,AU87987,Stroma,Position 62,376.51,356.93,3
52852,555.3863,18.6646,8.2225,0,0,1042.5247,0.8661,7.2734,187.6242,166.9602,0.2999,25927.8828,4896.8228,5.487,908.1057,188.1904,Endo,AU87987,Stroma,Position 62,434.17,357.23,3
52853,7156.5762,53.0281,27.8797,0,3.6462,555.5777,22.072,0.216,3402.5793,2379.8252,0,26896.7188,2474.7551,0,591.1124,86.0237,CD8 T cells,AU87987,Stroma,Position 62,421.56,357.97,3
52856,13451.96,626.8557,67.4129,8076.23,246.5727,1747.6349,82.2131,0,30230.3477,33875.8828,14.5738,752.9867,3669.1919,0,1218.1864,441.7214,DN T cells,AU87987,Stroma,Position 62,408.75,363.5,3
52857,15292.1602,638.2997,19.9372,1955.1232,171.5904,3683.2104,13.6583,43.3285,6881.6831,9304.7246,1.9353,17005.9258,6260.9741,0,1042.6649,599.6758,CD8 T cells,AU87987,Stroma,Position 62,508.31,363.67,3
52858,0,88.8145,0,5869.189,14.5307,1401.876,11.2693,4.7397,4684.8882,13672.082,1.2972,1932.8615,2166.2334,0,1401.0748,424.7732,DN T cells,AU87987,Stroma,Position 62,463.06,364.1,3
52859,159.8315,2694.3025,281.2325,142.3186,12.7872,8114.9912,6.9262,80.9287,463.7491,14734.3652,0.3764,433.2263,2649.0505,0,7367.7651,13144.7266,IRF8+HLA-DR+,AU87987,Stroma,Position 62,472.33,366.24,3
52861,0.0761,1097.4938,274.6944,29.2887,4.3953,2572.946,1.1974,484.2371,33.6368,1819.6248,0.0044,15815.4873,6392.9658,0,2157.9849,704.6188,IRF8+HLA-DR+,AU87987,Stroma,Position 62,447.35,367.45,3
52862,38294.1484,197.9249,8.2933,630.3073,124.7347,1901.2316,39.6756,8.243,17774.623,20828.0781,1.956,1586.7834,4724.2241,0,3201.9326,344.4539,CD8 T cells,AU87987,Stroma,Position 62,416.3,369.81,3
52863,909.4816,0.1651,0.1888,0,0,17.6243,0,21.041,24.3561,391.3675,0.3315,18119.041,173.642,0,18.5273,222.0709,Endo,AU87987,Stroma,Position 62,638.75,369,3
